 -0.0   26.5
  0.3   59.5
  0.5   92.5
  0.8  125.5
  1.0  158.5
  1.3  191.5
  1.5  224.5
  1.8  257.5
  2.0  290.5
  2.3  323.4
  2.5  356.4
  2.8  389.4
  3.0  422.4
  3.3  455.4
  3.5  488.4
  3.8  521.4
  4.0  558.8
  4.3  624.8
  4.5  690.8
  4.8  756.8
  5.0  822.8
  5.3  888.8
  5.5  954.8
  5.8 1020.7
  6.0 1086.7
  6.3 1152.7
  6.5 1218.7
  6.8 1284.7
  7.0 1300.0
  7.3 1300.0
  7.5 1300.0
  7.8 1300.0
  8.0 1300.0
  8.3 1300.0
  8.5 1300.0
  8.8 1300.0
  9.0 1300.0
  9.3 1300.0
  9.5 1300.0
  9.8 1300.0
 10.0 1300.0
 10.3 1300.0
 10.5 1300.0
 10.8 1300.0
 11.0 1300.0
 11.3 1300.0
 11.5 1300.0
 11.8 1300.0
 12.0 1300.0
 12.3 1300.0
 12.5 1300.0
 12.8 1300.0
 13.0 1300.0
 13.3 1300.0
 13.5 1300.0
 13.8 1300.0
 14.0 1300.0
 14.3 1300.0
 14.5 1300.0
 14.8 1300.0
 15.0 1300.0
